entity_type,case_id,entity_id,latitude,longitude,region_id,is_medoid,source_status,source_file
customer,210611,772511,49.94,2.27,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,772529,47.08,-1.41,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,772544,49.29,5.68,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,785509,45.87,1.27,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,796810,48.04,1.87,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,865704,47.98,0.26,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,891401,45.88,3.63,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,891403,46.11,4.12,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,896615,41.55,2.26,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,896617,48.87,8.81,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,923601,49.44,1.91,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,923606,44.1,1.1,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,923610,41.54,2.04,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,923613,48.38,18.4,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,923619,44.84,24.89,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,923681,49.44,1.9,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,999301,47.01,-1.19,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1105407,46.98,3.16,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1132215,47.86,5.35,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1156504,45.68,4.93,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1295500,49.22,2.13,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1295511,50.51,2.47,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1295538,43.53,16.49,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1295540,49.22,2.13,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1295541,49.22,2.13,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1341000,47.66,-2.71,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1349812,47.99,2.44,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1349826,44.89,24.84,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1349831,33.79,-7.16,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1470709,44.38,4.97,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1607201,47.97,3.54,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1650000,48.52,2.63,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1665700,45.48,4.52,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1670902,48.93,6.65,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1689201,49.29,6.53,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1746907,49.19,6.7,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1874801,48.94,7.82,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1925700,50.54,2.99,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1925732,41.89,-5.06,2,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1925734,43.53,16.49,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1925736,41.89,-5.06,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1960400,45.89,4.82,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,1994201,47.36,0.9,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2096306,50.99,10.35,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2096343,46.54,3.35,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2096354,47.67,19.65,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2096370,51.16,17.15,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2096396,50.94,5.49,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2115302,50.77,7.94,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2152409,51.63,8.34,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2154104,51.53,7.08,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2192718,52.59,8.34,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2395801,49.87,8.79,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2406203,44.55,7.43,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2407003,45.61,9.22,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2417604,42.73,-1.61,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2425700,40.85,-8.48,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2471600,50.9,7.7,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2477601,52.46,8.39,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2487200,41.65,-4.73,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2488101,43.31,-2.46,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2488800,42.46,-2.41,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2488803,35.77,-5.8,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2488804,42.46,-2.41,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2496900,43.17,-2.61,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2504100,41.69,-0.97,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2515600,41.2,-8.61,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2519301,42.29,-7.82,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2519302,41.28,-4.68,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2519305,40.96,-4.21,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2531500,50.82,9.01,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2555100,43.3,-2.67,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2555101,43.0,-1.66,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2555108,43.2,-2.71,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2555900,39.56,-1.93,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2555901,39.56,-1.93,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2562800,40.32,-3.46,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2565001,40.54,-7.24,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2567601,41.39,1.15,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2570801,42.21,-8.76,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2571500,40.49,-3.41,3,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2571703,45.37,7.67,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573201,40.12,-3.66,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573202,41.83,-4.56,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573203,41.96,-8.68,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573206,41.78,1.86,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573209,40.88,-8.44,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573210,42.13,-8.63,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573211,38.09,-3.66,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573214,47.38,18.19,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573215,42.82,-1.7,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573218,42.75,-1.64,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573221,48.73,2.73,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573222,48.26,0.69,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573223,48.29,2.21,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573224,49.54,0.36,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573225,50.06,3.14,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2573227,54.92,-1.51,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2574200,42.36,-3.65,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2576707,40.27,-3.74,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2577101,41.78,-2.48,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2577103,41.56,1.96,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2578107,47.0,3.19,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2578108,48.87,8.81,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2578801,39.37,-0.43,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2578901,42.0,-4.52,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2579000,41.54,2.04,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2585202,41.89,-1.71,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2586306,41.47,2.03,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2586307,42.39,-7.14,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2588400,43.18,-2.52,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2588603,41.56,1.96,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2590706,40.33,-3.74,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2594900,43.14,-2.49,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2594901,43.14,-2.49,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2601107,41.66,1.2,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2611300,41.49,1.92,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2617600,40.89,-8.48,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2618500,40.88,-8.49,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2621400,40.55,-3.27,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2671602,45.2,7.89,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2695000,44.93,7.84,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2695003,52.71,-2.48,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2705001,41.31,1.63,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2705012,41.62,2.25,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2706302,40.63,-4.02,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2710400,52.62,6.06,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2716000,50.31,9.8,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2717500,51.69,-3.02,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2727900,41.32,1.65,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2744302,39.48,-8.18,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2755800,42.56,12.6,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2777900,43.53,16.49,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2777901,45.81,15.88,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2777907,46.18,15.85,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2782800,41.55,1.68,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2784400,47.31,7.87,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2801802,43.07,-2.51,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2801804,43.06,-2.49,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2809400,50.43,15.38,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2809407,50.62,16.08,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2809600,41.54,2.16,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2812100,46.38,15.39,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2814600,41.57,1.67,6,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2814605,41.58,1.65,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2814606,41.96,-4.49,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2819800,47.93,10.86,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2820700,50.69,15.15,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2822800,49.02,9.32,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2823500,51.2,7.82,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2852801,48.01,13.91,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2858500,52.53,-1.77,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2858601,44.92,7.24,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2870302,51.7,-4.13,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2870304,52.68,-2.04,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2870900,54.77,-1.37,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2878000,41.64,-0.98,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2884100,43.16,-2.78,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2884103,42.83,-1.6,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2884108,43.21,-3.13,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2888800,41.58,2.25,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2888802,41.6,-1.27,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2901101,41.08,-4.73,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2909102,41.32,2.14,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2926700,44.72,10.56,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2928900,42.2,-8.76,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2956702,42.86,-2.66,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2971803,49.98,19.83,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,2983607,43.25,-4.06,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3043100,48.15,7.55,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3043102,49.6,5.08,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3043109,50.1,11.38,8,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3161400,47.29,5.02,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3238100,48.96,2.96,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3238102,49.23,1.17,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3250100,48.6,1.69,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3300400,46.36,2.6,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3304500,49.02,2.17,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3304502,49.22,2.13,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3385400,46.06,6.57,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3518002,48.57,2.23,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3699203,49.87,2.53,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3699209,40.1,-3.63,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3699213,50.49,3.0,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3699223,47.77,-0.27,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3699225,48.85,-0.88,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
customer,210611,3782011,49.95,3.47,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210611/customers.csv
